-34 2 30
-33 2 30
-33 2 31
-32 2 31
-32 1 31
-32 1 32
-31 1 32
-31 1 33
-30 1 33
-30 1 34
-29 1 34
-29 0 34
-29 0 35
-28 0 35
-27 0 35
-27 0 36
-26 0 36
-26 -1 36
-26 -1 37
-25 -1 37
-25 -1 38
-24 -1 38
-24 -2 38
-23 -2 38
-23 -2 39
-22 -2 39
-22 -3 39
-21 -3 39
-21 -3 40
-21 -4 40
-20 -4 40
-19 -4 40
-19 -5 40
-18 -5 41
-18 -6 41
-17 -6 41
-16 -6 41
-16 -7 41
-15 -7 41
-15 -8 41
-15 -8 42
-14 -8 42
-14 -9 42
-13 -9 42
-13 -10 42
-12 -10 42
-12 -11 42
-11 -11 42
-11 -12 42
-10 -12 42
-10 -13 42
-9 -13 42
-9 -14 42
-8 -14 42
-8 -15 42
-8 -15 41
-7 -15 41
-7 -16 41
-6 -16 41
-6 -17 41
-6 -18 41
-5 -18 41
-5 -19 40
-4 -19 40
-4 -20 40
-4 -21 40
-3 -21 40
-3 -21 39
-3 -22 39
-2 -22 39
-2 -23 39
-2 -23 38
-2 -24 38
-1 -24 38
-1 -25 38
-1 -25 37
-1 -26 37
-1 -26 36
0 -27 36
0 -28 35
0 -29 35
0 -29 34
1 -29 34
1 -30 34
1 -30 33
1 -31 33
1 -31 32
1 -32 32
1 -32 31
2 -32 31
2 -33 31
2 -33 30
2 -34 30
2 -34 29
2 -35 29
2 -35 28
2 -36 28
2 -36 27
2 -36 26
2 -37 26
2 -37 25
2 -38 25
2 -38 24
2 -38 23
2 -39 23
2 -39 22
2 -40 22
2 -40 21
2 -40 20
2 -41 20
2 -41 19
2 -41 18
2 -42 18
2 -42 17
2 -42 16
2 -42 15
2 -43 15
2 -43 14
2 -43 13
2 -44 13
2 -44 12
1 -44 12
1 -44 11
1 -44 10
1 -44 9
1 -45 9
1 -45 8
1 -45 7
1 -45 6
1 -45 5
0 -45 5
0 -45 4
0 -45 3
0 -45 2
0 -45 1
0 -45 0
-1 -45 -1
-1 -45 -2
-1 -45 -3
-1 -45 -4
-1 -45 -5
-1 -45 -6
-2 -45 -6
-2 -45 -7
-2 -45 -8
-2 -45 -9
-2 -45 -10
-2 -44 -10
-2 -44 -11
-2 -44 -12
-2 -44 -13
-3 -44 -13
-3 -44 -14
-3 -43 -14
-3 -43 -15
-3 -43 -16
-3 -42 -17
-3 -42 -18
-3 -42 -19
-3 -41 -19
-3 -41 -20
-3 -41 -21
-3 -40 -21
-3 -40 -22
-3 -40 -23
-3 -39 -23
-3 -39 -24
-3 -38 -24
-3 -38 -25
-3 -38 -26
-3 -37 -26
-3 -37 -27
-3 -36 -27
-3 -36 -28
-3 -36 -29
-3 -35 -29
-3 -35 -30
-3 -34 -30
-3 -34 -31
-3 -33 -31
-3 -33 -32
-3 -32 -32
-2 -32 -32
-2 -32 -33
-2 -31 -33
-2 -31 -34
-2 -30 -34
-2 -30 -35
-2 -29 -35
-1 -29 -35
-1 -29 -36
-1 -28 -36
-1 -27 -37
0 -26 -37
0 -26 -38
0 -25 -38
0 -25 -39
0 -24 -39
1 -24 -39
1 -23 -39
1 -23 -40
1 -22 -40
2 -22 -40
2 -21 -40
2 -21 -41
3 -21 -41
3 -20 -41
3 -19 -41
4 -19 -41
4 -18 -42
5 -18 -42
5 -17 -42
5 -16 -42
6 -16 -42
6 -15 -42
7 -15 -42
7 -15 -43
7 -14 -43
8 -14 -43
8 -13 -43
9 -13 -43
9 -12 -43
10 -12 -43
10 -11 -43
11 -11 -43
11 -10 -43
12 -10 -43
12 -9 -43
13 -9 -43
13 -8 -43
14 -8 -43
14 -8 -42
14 -7 -42
15 -7 -42
15 -6 -42
16 -6 -42
17 -6 -42
17 -5 -42
18 -5 -41
18 -4 -41
19 -4 -41
20 -4 -41
20 -3 -41
20 -3 -40
21 -3 -40
21 -2 -40
22 -2 -40
22 -2 -39
23 -2 -39
23 -1 -39
24 -1 -39
24 -1 -38
25 -1 -38
25 -1 -37
26 0 -37
27 0 -36
28 0 -36
28 0 -35
28 1 -35
29 1 -35
29 1 -34
30 1 -34
30 1 -33
31 1 -33
31 1 -32
31 2 -32
32 2 -32
32 2 -31
33 2 -31
33 2 -30
34 2 -30
34 2 -29
35 2 -29
35 2 -28
35 2 -27
36 2 -27
36 2 -26
37 2 -26
37 2 -25
37 2 -24
38 2 -24
38 2 -23
39 2 -23
39 2 -22
39 2 -21
40 2 -21
40 2 -20
40 2 -19
41 2 -19
41 2 -18
41 2 -17
41 2 -16
42 2 -16
42 2 -15
42 2 -14
43 2 -14
43 2 -13
43 1 -13
43 1 -12
43 1 -11
43 1 -10
44 1 -10
44 1 -9
44 1 -8
44 1 -7
44 1 -6
44 0 -6
44 0 -5
44 0 -4
44 0 -3
44 0 -2
44 0 -1
45 0 -1
44 -1 0
44 -1 1
44 -1 2
44 -1 3
44 -1 4
44 -1 5
44 -2 5
44 -2 6
44 -2 7
44 -2 8
44 -2 9
43 -2 9
43 -2 10
43 -2 11
43 -2 12
43 -3 12
43 -3 13
42 -3 13
42 -3 14
42 -3 15
41 -3 15
41 -3 16
41 -3 17
41 -3 18
40 -3 18
40 -3 19
40 -3 20
39 -3 20
39 -3 21
39 -3 22
38 -3 22
38 -3 23
37 -3 23
37 -3 24
37 -3 25
36 -3 25
36 -3 26
35 -3 26
35 -3 27
35 -3 28
34 -3 28
34 -3 29
33 -3 29
33 -3 30
32 -3 30
32 -3 31
31 -3 31
31 -2 31
31 -2 32
30 -2 32
30 -2 33
29 -2 33
29 -2 34
28 -2 34
28 -1 34
28 -1 35
27 -1 35
26 -1 36
25 0 36
25 0 37
24 0 37
24 0 38
23 0 38
23 1 38
22 1 38
22 1 39
21 1 39
21 2 39
20 2 39
20 2 40
20 3 40
19 3 40
18 3 40
18 4 40
17 4 41
17 5 41
16 5 41
15 5 41
15 6 41
14 6 41
14 7 41
14 7 42
13 7 42
13 8 42
12 8 42
12 9 42
11 9 42
11 10 42
10 10 42
10 11 42
9 11 42
9 12 42
8 12 42
8 13 42
7 13 42
7 14 42
7 14 41
6 14 41
6 15 41
5 15 41
5 16 41
5 17 41
4 17 41
4 18 40
3 18 40
3 19 40
3 20 40
2 20 40
2 20 39
2 21 39
1 21 39
1 22 39
1 22 38
1 23 38
0 23 38
0 24 38
0 24 37
0 25 37
0 25 36
-1 26 36
-1 27 35
-1 28 35
-1 28 34
-2 28 34
-2 29 34
-2 29 33
-2 30 33
-2 30 32
-2 31 32
-2 31 31
-3 31 31
-3 32 31
-3 32 30
-3 33 30
-3 33 29
-3 34 29
-3 34 28
-3 35 28
-3 35 27
-3 35 26
-3 36 26
-3 36 25
-3 37 25
-3 37 24
-3 37 23
-3 38 23
-3 38 22
-3 39 22
-3 39 21
-3 39 20
-3 40 20
-3 40 19
-3 40 18
-3 41 18
-3 41 17
-3 41 16
-3 42 15
-3 42 14
-3 42 13
-3 43 13
-3 43 12
-2 43 12
-2 43 11
-2 43 10
-2 43 9
-2 44 9
-2 44 8
-2 44 7
-2 44 6
-2 44 5
-1 44 5
-1 44 4
-1 44 3
-1 44 2
-1 44 1
-1 44 0
0 44 -1
0 44 -2
0 44 -3
0 44 -4
0 44 -5
0 44 -6
1 44 -6
1 44 -7
1 44 -8
1 44 -9
1 44 -10
1 43 -10
1 43 -11
1 43 -12
1 43 -13
2 43 -13
2 43 -14
2 42 -14
2 42 -15
2 42 -16
2 41 -16
2 41 -17
2 41 -18
2 41 -19
2 40 -19
2 40 -20
2 40 -21
2 39 -21
2 39 -22
2 39 -23
2 38 -23
2 38 -24
2 37 -24
2 37 -25
2 37 -26
2 36 -26
2 36 -27
2 35 -27
2 35 -28
2 35 -29
2 34 -29
2 34 -30
2 33 -30
2 33 -31
2 32 -31
2 32 -32
2 31 -32
1 31 -32
1 31 -33
1 30 -33
1 30 -34
1 29 -34
1 29 -35
1 28 -35
0 28 -35
0 28 -36
0 27 -36
0 26 -37
-1 25 -37
-1 25 -38
-1 24 -38
-1 24 -39
-1 23 -39
-2 23 -39
-2 22 -39
-2 22 -40
-2 21 -40
-3 21 -40
-3 20 -40
-3 20 -41
-4 20 -41
-4 19 -41
-4 18 -41
-5 18 -41
-5 17 -42
-6 17 -42
-6 16 -42
-6 15 -42
-7 15 -42
