10 23 11
10 24 11
10 24 12
10 25 12
10 25 13
10 26 13
10 27 13
10 27 14
9 27 14
9 28 14
8 28 14
7 28 14
7 27 13
6 27 13
6 27 12
6 26 12
5 26 12
5 26 11
5 25 11
5 25 10
5 24 10
4 24 10
4 23 9
4 22 9
4 22 8
3 22 8
3 21 8
3 21 7
3 20 7
3 20 6
2 20 6
2 19 6
2 18 6
2 18 5
2 17 5
2 17 4
2 16 4
1 16 4
1 15 4
1 15 3
1 14 3
1 13 3
1 13 2
1 12 2
0 11 2
0 10 2
0 10 1
0 9 1
0 8 1
0 7 1
0 7 0
0 6 0
0 5 0
0 4 0
0 3 0
0 2 0
0 -2 0
0 -3 0
0 -4 0
0 -5 0
0 -6 0
0 -7 0
0 -8 0
0 -8 1
0 -9 1
0 -10 1
0 -11 1
0 -11 2
0 -12 2
0 -13 2
1 -13 2
1 -14 2
1 -14 3
1 -15 3
1 -16 3
1 -16 4
1 -17 4
2 -17 4
2 -18 4
2 -18 5
2 -19 5
2 -19 6
2 -20 6
3 -21 6
3 -21 7
3 -22 7
3 -22 8
3 -23 8
4 -23 8
4 -23 9
4 -24 9
4 -25 9
4 -25 10
5 -25 10
5 -26 10
5 -26 11
5 -27 11
5 -27 12
6 -27 12
6 -28 12
6 -28 13
7 -28 13
7 -29 14
8 -29 14
9 -29 14
9 -28 14
10 -28 14
10 -28 13
10 -27 13
10 -26 13
10 -26 12
10 -25 12
10 -25 11
10 -24 11
10 -24 10
10 -23 10
10 -23 9
10 -22 9
10 -21 9
10 -21 8
9 -21 8
9 -20 8
9 -20 7
9 -19 7
9 -19 6
9 -18 6
9 -17 6
8 -17 6
8 -17 5
8 -16 5
8 -16 4
8 -15 4
7 -15 4
7 -14 4
7 -14 3
7 -13 3
7 -12 3
6 -12 3
6 -12 2
6 -11 2
6 -10 2
5 -10 2
5 -10 1
5 -9 1
5 -8 1
4 -8 1
4 -7 1
4 -7 0
3 -7 0
3 -6 0
3 -5 0
2 -5 0
2 -4 0
2 -3 0
1 -3 0
1 -2 0
-1 1 0
-2 1 0
-2 2 0
-3 2 0
-3 3 0
-4 3 0
-4 4 0
-5 5 0
-5 6 1
-6 6 1
-6 7 1
-7 7 1
-7 8 1
-8 8 1
-8 8 2
-8 9 2

